player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Jack Suwinski,669261,last_7,AAA,28.0,Oklahoma City Comets,Total,OKC,- - -,,,5,18,22,4,2,1,0,1,2,4,4,0,5,0,0,0,0,1,0,.222,18.2%,22.7%,.800,.364,.444,.808,.222,,.250,,3.4,-0.1,.367,98
Bryce Teodosio,669326,last_7,AAA,27.1,Salt Lake Bees,Total,SL,- - -,,,3,11,11,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,.091,0.0%,72.7%,.000,.091,.091,.182,.000,,.333,,-0.7,-2.5,.083,-41
Nolan Gorman,669357,last_7,AAA,26.2,Memphis Redbirds,Total,MEM,- - -,,,5,19,23,5,1,0,0,4,6,7,4,0,7,0,0,0,0,1,0,.263,17.4%,30.4%,.571,.391,.895,1.286,.632,,.125,,6.2,3.3,.530,215
Trei Cruz,669360,last_7,AAA,28.1,Toledo Mud Hens,Total,TOL,- - -,,,6,28,29,12,10,2,0,0,4,0,1,0,3,0,0,0,2,0,1,.429,3.4%,10.3%,.333,.448,.500,.948,.071,,.480,,5.5,1.9,.428,151
Bryce Johnson,669369,last_7,AAA,30.8,El Paso Chihuahuas,Total,ELP,- - -,,,6,26,28,6,3,2,1,0,6,4,2,0,5,0,0,0,0,1,0,.231,7.1%,17.9%,.400,.286,.385,.670,.154,,.286,,2.9,-1.6,.299,65
Raynel Delgado,669384,last_7,AAA,26.3,Sugar Land Space Cowboys,Total,SUG,- - -,,,6,20,26,9,6,1,1,1,3,3,5,1,4,0,0,1,0,0,1,.450,19.2%,15.4%,1.250,.560,.750,1.310,.300,,.533,,7.9,3.8,.556,190
Trevor Hauver,669386,last_7,AAA,27.7,Round Rock Express,Total,RR,- - -,,,6,22,25,7,7,0,0,0,3,2,2,1,7,0,1,0,1,0,0,.318,8.0%,28.0%,.286,.360,.318,.678,.000,,.438,,2.5,-1.5,.295,63
Gage Workman,669398,last_7,AAA,26.8,Toledo Mud Hens,Total,TOL,- - -,,,6,23,29,5,4,0,0,1,4,2,6,0,11,0,0,0,1,1,0,.217,20.7%,37.9%,.545,.379,.348,.727,.130,,.364,,3.7,0.0,.345,100
Frainyer Chavez,669413,last_7,AA,27.2,Frisco RoughRiders,Total,FRI,- - -,,,6,24,27,4,3,1,0,0,2,0,2,0,4,0,0,1,0,3,0,.167,7.4%,14.8%,.500,.231,.208,.439,.042,,.200,,0.8,-3.2,.209,21
Drew Swift,669439,last_7,AAA,27.5,Las Vegas Aviators,Total,LV,- - -,,,6,22,29,5,4,1,0,0,7,0,7,0,10,0,0,0,0,2,0,.227,24.1%,34.5%,.700,.414,.273,.687,.045,,.417,,4.0,-0.7,.342,85
Braden Shewmake,669699,last_7,AAA,28.7,Sugar Land Space Cowboys,Total,SUG,- - -,,,1,4,4,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,.250,0.0%,50.0%,.000,.250,.500,.750,.250,,.500,,0.5,-0.2,.324,77
Austin Hays,669720,last_7,AAA,31.1,Charlotte Knights,Total,CLT,- - -,,,4,19,19,6,3,1,0,2,4,4,0,0,4,0,0,0,0,0,0,.316,0.0%,21.1%,.000,.316,.684,1.000,.368,,.308,,3.7,1.3,.434,155
Logan Davidson,669722,last_7,AAA,28.6,Durham Bulls,Total,DUR,- - -,,,4,15,15,2,1,0,0,1,1,2,0,0,6,0,0,0,1,0,0,.133,0.0%,40.0%,.000,.133,.333,.467,.200,,.125,,0.2,-1.7,.201,11
Ryan Ward,669899,last_7,AAA,28.4,Oklahoma City Comets,Total,OKC,- - -,,,7,29,33,6,3,1,0,2,4,10,3,1,4,0,1,0,1,0,0,.207,9.1%,12.1%,.750,.273,.448,.721,.241,,.167,,3.5,-1.8,.302,66
Michael Toglia,669911,last_7,AAA,28.0,Louisville Bats,Total,LOU,- - -,,,6,20,24,6,3,2,0,1,2,4,4,0,4,0,0,0,1,0,0,.300,16.7%,16.7%,1.000,.417,.550,.967,.250,,.333,,4.6,1.5,.428,151
Trenton Brooks,670092,last_7,AAA,31.1,Sugar Land Space Cowboys,Total,SUG,- - -,,,5,18,20,2,0,1,0,1,2,3,2,0,5,0,0,0,0,1,0,.111,10.0%,25.0%,.400,.200,.333,.533,.222,,.083,,1.2,-2.0,.241,36
Zack Short,670097,last_7,AAA,31.2,Syracuse Mets,Total,SYR,- - -,,,5,14,16,2,2,0,0,0,1,0,2,0,5,0,0,0,0,0,0,.143,12.5%,31.2%,.400,.250,.143,.393,.000,,.222,,0.2,-1.8,.203,12
Miles Mastrobuoni,670156,last_7,AAA,30.8,Tacoma Rainiers,Total,TAC,- - -,,,4,16,17,6,1,3,1,1,3,6,1,0,3,0,0,0,0,0,0,.375,5.9%,17.6%,.333,.412,.875,1.287,.500,,.417,,5.0,2.3,.544,184
Matt Fraizer,670208,last_7,AA,28.5,Portland Sea Dogs,Total,POR,- - -,,,2,7,7,3,2,1,0,0,1,1,0,0,3,0,0,0,0,0,0,.429,0.0%,42.9%,.000,.429,.571,1.000,.143,,.750,,1.5,0.5,.445,145
Kameron Misner,670224,last_7,AAA,28.6,Lehigh Valley IronPigs,Total,LHV,- - -,,,5,14,18,3,1,0,0,2,2,2,3,0,8,1,0,0,0,1,1,.214,16.7%,44.4%,.375,.389,.643,1.032,.429,,.250,,3.7,1.4,.445,162
John Rave,670231,last_7,AAA,28.6,Omaha Storm Chasers,Total,OMA,- - -,,,2,7,8,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.286,12.5%,0.0%,,.375,.286,.661,.000,,.286,,0.8,-0.2,.316,82
Matt Wallner,670242,last_7,AAA,28.6,St. Paul Saints,Total,STP,- - -,,,5,18,21,5,3,0,0,2,4,6,2,0,7,0,1,0,0,1,0,.278,9.5%,33.3%,.286,.333,.611,.944,.333,,.300,,3.5,0.9,.399,133
Cal Stevenson,670276,last_7,AAA,29.9,Toledo Mud Hens,Total,TOL,- - -,,,4,14,18,2,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,.143,22.2%,22.2%,1.000,.333,.214,.548,.071,,.200,,1.4,-0.9,.280,60
Abrahan Gutierrez,670868,last_7,AAA,26.7,Scranton/Wilkes-Barre RailRiders,Total,SWB,- - -,,,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.333,0.0%,0.0%,,.333,1.333,1.667,1.000,,.000,,1.2,0.8,.703,322
Ivan Johnson,671155,last_7,AAA,27.8,Louisville Bats,Total,LOU,- - -,,,1,4,4,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,.250,0.0%,50.0%,.000,.250,1.000,1.250,.750,,.000,,1.1,0.6,.527,213
Drew Waters,671221,last_7,AAA,27.6,Omaha Storm Chasers,Total,OMA,- - -,,,5,17,20,2,2,0,0,0,2,0,3,0,5,0,0,0,0,0,0,.118,15.0%,25.0%,.600,.250,.118,.368,.000,,.167,,0.2,-2.3,.198,8
David García,671272,last_7,AA,26.5,Biloxi Shuckers,Total,BLX,- - -,,,2,8,9,2,0,1,0,1,2,4,1,0,1,0,0,0,1,0,0,.250,11.1%,11.1%,1.000,.333,.750,1.083,.500,,.167,,2.0,0.7,.457,152
Tim Elko,671284,last_7,AAA,27.6,Charlotte Knights,Total,CLT,- - -,,,4,12,17,2,2,0,0,0,2,0,5,0,4,0,0,0,0,0,0,.167,29.4%,23.5%,1.250,.412,.167,.578,.000,,.250,,1.8,-0.4,.316,82
Johnathan Rodríguez,671286,last_7,AAA,26.7,Indianapolis Indians,Total,IND,- - -,,,3,12,14,5,4,0,0,1,1,6,2,0,2,0,0,0,0,0,0,.417,14.3%,14.3%,1.000,.500,.667,1.167,.250,,.444,,3.6,1.8,.512,203
George Valera,671655,last_7,AAA,25.7,Columbus Clippers,Total,COL,- - -,,,4,13,16,4,1,2,0,1,6,2,2,0,4,1,0,0,0,0,0,.308,12.5%,25.0%,.500,.438,.692,1.130,.385,,.375,,3.8,1.8,.486,187
Casey Yamauchi,671748,last_7,AA,26.0,Midland RockHounds,Total,MID,- - -,,,4,17,19,6,5,1,0,0,3,3,1,0,1,0,1,0,0,0,0,.353,5.3%,5.3%,1.000,.368,.412,.780,.059,,.353,,2.6,-0.2,.345,92
Matt Coutney,671925,last_7,A+,27.1,Tri-City Dust Devils,Total,TRI,- - -,,,4,15,17,5,4,0,0,1,3,4,2,0,4,0,0,0,0,0,0,.333,11.8%,23.5%,.500,.412,.533,.945,.200,,.400,,3.5,1.0,.422,142
Noah Myers,671956,last_7,A+,26.7,Bowling Green Hot Rods,Total,BG,- - -,,,3,11,13,2,2,0,0,0,1,1,1,0,1,0,1,0,0,0,1,.182,7.7%,7.7%,1.000,.231,.182,.413,.000,,.182,,0.3,-1.8,.195,16
Tyler Black,672012,last_7,AAA,26.0,Nashville Sounds,Total,NAS,- - -,,,6,21,26,3,2,1,0,0,4,2,5,0,10,0,0,0,0,1,0,.143,19.2%,38.5%,.500,.308,.190,.498,.048,,.273,,1.5,-1.8,.257,45
Michael Siani,672279,last_7,AAA,27.0,Norfolk Tides,Total,NOR,- - -,,,3,12,13,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,.000,7.7%,53.8%,.143,.077,.000,.077,.000,,.000,,-1.2,-3.1,.055,-59
Jarred Kelenic,672284,last_7,AAA,27.0,Round Rock Express,Total,RR,- - -,,,4,16,16,7,4,0,2,1,5,5,0,0,2,0,0,0,0,2,0,.438,0.0%,12.5%,.000,.438,.875,1.312,.438,,.462,,5.0,2.4,.564,194
Tirso Ornelas,672359,last_7,AA,26.4,San Antonio Missions,Total,SA,- - -,,,7,26,30,2,1,1,0,0,4,0,3,0,8,1,0,0,2,0,0,.077,10.0%,26.7%,.375,.200,.115,.315,.038,,.111,,-0.0,-4.5,.169,0
Gustavo Campero,672569,last_7,AAA,28.9,Salt Lake Bees,Total,SL,- - -,,,7,28,31,11,6,1,0,4,7,7,1,0,5,1,1,0,0,0,0,.393,3.2%,16.1%,.200,.419,.857,1.276,.464,,.350,,9.0,4.0,.537,181
Maikel Garcia,672580,last_7,AA,26.4,Northwest Arkansas Naturals,Total,NWA,- - -,,,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0%,33.3%,.000,.000,.000,.000,.000,,.000,,-0.4,-0.8,.000,-88
Francisco Acuna,672696,last_7,AA,26.5,San Antonio Missions,Total,SA,- - -,,,3,9,10,1,0,0,0,1,1,3,1,0,2,0,0,0,1,0,0,.111,10.0%,20.0%,.500,.200,.444,.644,.333,,.000,,0.9,-0.6,.282,59
Wenceel Pérez,672761,last_7,A,26.8,Lakeland Flying Tigers,Total,LAK,- - -,,,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.000,0.0%,33.3%,.000,.333,.000,.333,.000,,.000,,0.2,-0.3,.248,43
Ha-Seong Kim,673490,last_7,AAA,30.8,Gwinnett Stripers,Total,GWN,- - -,,,5,17,20,2,2,0,0,0,2,0,3,0,5,0,0,0,1,2,0,.118,15.0%,25.0%,.600,.250,.118,.368,.000,,.167,,0.2,-2.3,.198,8
Freuddy Batista,673945,last_7,A+,26.6,Asheville Tourists,Total,ASH,- - -,,,4,16,18,5,3,1,0,1,2,6,1,0,2,0,1,0,0,1,0,.312,5.6%,11.1%,.500,.333,.562,.896,.250,,.286,,3.1,0.2,.380,106
Jacob Hurtubise,674441,last_7,AAA,28.6,Nashville Sounds,Total,NAS,- - -,,,5,13,14,3,3,0,0,0,2,2,1,0,7,0,0,0,0,3,0,.231,7.1%,50.0%,.143,.286,.231,.516,.000,,.500,,0.7,-1.1,.246,38
Griffin Lockwood-Powell,674976,last_7,AAA,28.4,Oklahoma City Comets,Total,OKC,- - -,,,3,10,12,2,1,1,0,0,1,0,2,0,2,0,0,0,0,0,0,.200,16.7%,16.7%,1.000,.333,.300,.633,.100,,.250,,1.3,-0.7,.302,66
Jonathon Long,675085,last_7,AAA,24.5,Iowa Cubs,Total,IOW,- - -,,,5,22,22,8,4,4,0,0,2,2,0,0,7,0,0,0,1,0,0,.364,0.0%,31.8%,.000,.364,.545,.909,.182,,.533,,3.7,1.0,.401,134
Andrew Sojka,675382,last_7,A+,25.2,West Michigan Whitecaps,Total,WM,- - -,,,6,20,22,4,0,3,0,1,2,6,1,0,5,1,0,0,0,1,0,.200,4.5%,22.7%,.200,.273,.500,.773,.300,,.214,,2.9,-0.4,.338,88
Johnny Olmstead,675394,last_7,AAA,26.1,Jacksonville Jumbo Shrimp,Total,JAX,- - -,,,3,7,11,2,2,0,0,0,2,2,4,0,2,0,0,0,0,0,0,.286,36.4%,18.2%,2.000,.545,.286,.831,.000,,.400,,2.1,0.7,.424,149
CJ Rodriguez,675430,last_7,AA,26.1,Midland RockHounds,Total,MID,- - -,,,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.333,0.0%,33.3%,.000,.333,.333,.667,.000,,.500,,0.3,-0.1,.303,70
Blake Hunt,675448,last_7,AAA,27.7,El Paso Chihuahuas,Total,ELP,- - -,,,5,17,22,6,4,0,0,2,3,8,3,0,2,0,2,0,0,0,0,.353,13.6%,9.1%,1.500,.409,.706,1.115,.353,,.267,,4.9,1.4,.454,140
Milan Tolentino,675455,last_7,AAA,24.7,Columbus Clippers,Total,COL,- - -,,,2,7,8,2,0,1,1,0,1,4,0,0,3,0,1,0,0,0,0,.286,0.0%,37.5%,.000,.250,.714,.964,.429,,.400,,1.1,0.1,.367,113
Greg Jones,675659,last_7,AAA,28.4,Iowa Cubs,Total,IOW,- - -,,,3,9,11,4,3,1,0,0,1,1,1,0,3,1,0,0,0,1,1,.444,9.1%,27.3%,.333,.545,.556,1.101,.111,,.667,,2.7,1.3,.498,195
David Bañuelos,675915,last_7,AAA,29.8,St. Paul Saints,Total,STP,- - -,,,2,5,7,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,.000,14.3%,28.6%,.500,.143,.000,.143,.000,,.000,,-0.5,-1.3,.102,-51
Skyler Messinger,676038,last_7,AA,27.7,Hartford Yard Goats,Total,HFD,- - -,,,3,9,10,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,.111,0.0%,50.0%,.000,.200,.111,.311,.000,,.250,,-0.1,-1.5,.165,-5
Ryan Noda,676116,last_7,AAA,30.3,Norfolk Tides,Total,NOR,- - -,,,6,17,22,4,1,2,0,1,2,3,3,0,4,1,1,0,0,0,0,.235,13.6%,18.2%,.750,.364,.529,.893,.294,,.231,,3.5,0.7,.386,125
Marcos Castañon,676203,last_7,AAA,27.4,El Paso Chihuahuas,Total,ELP,- - -,,,5,22,25,5,4,1,0,0,6,4,3,0,5,0,0,0,2,0,0,.227,12.0%,20.0%,.600,.320,.273,.593,.045,,.294,,2.3,-1.7,.283,57
Tyler Hardman,676205,last_7,AAA,27.5,Scranton/Wilkes-Barre RailRiders,Total,SWB,- - -,,,6,23,26,4,4,0,0,0,5,1,2,0,5,1,0,0,1,1,0,.174,7.7%,19.2%,.400,.269,.174,.443,.000,,.222,,0.8,-2.5,.223,24
Hayden Cantrelle,676463,last_7,AAA,27.7,Iowa Cubs,Total,IOW,- - -,,,3,5,7,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,.000,28.6%,42.9%,.667,.286,.000,.286,.000,,.000,,0.1,-0.8,.203,12
Jack Winkler,676466,last_7,AAA,27.7,Las Vegas Aviators,Total,LV,- - -,,,3,11,12,3,3,0,0,0,0,2,1,0,2,0,0,0,0,0,0,.273,8.3%,16.7%,.500,.333,.273,.606,.000,,.333,,1.1,-0.8,.287,59
José Barrero,676480,last_7,AAA,28.3,Norfolk Tides,Total,NOR,- - -,,,5,19,22,9,7,1,0,1,2,3,2,0,3,1,0,0,0,1,0,.474,9.1%,13.6%,.667,.545,.684,1.230,.211,,.533,,6.2,3.4,.543,222
Brewer Hicklen,676551,last_7,AAA,30.5,Gwinnett Stripers,Total,GWN,- - -,,,3,10,13,3,1,1,0,1,3,1,2,0,3,1,0,0,0,0,0,.300,15.4%,23.1%,.667,.462,.700,1.162,.400,,.333,,3.2,1.6,.498,195
Luis Vázquez,676679,last_7,AAA,26.8,Norfolk Tides,Total,NOR,- - -,,,5,18,20,5,5,0,0,0,0,4,1,0,6,0,0,1,0,3,1,.278,5.0%,30.0%,.167,.316,.278,.594,.000,,.417,,1.5,-1.3,.277,54
Jake Meyers,676694,last_7,AAA,30.1,Sugar Land Space Cowboys,Total,SUG,- - -,,,6,23,24,4,3,1,0,0,1,2,0,0,7,1,0,0,1,0,0,.174,0.0%,29.2%,.000,.208,.217,.426,.043,,.250,,0.6,-3.2,.199,16
Chas McCormick,676801,last_7,AAA,31.3,Iowa Cubs,Total,IOW,- - -,,,5,18,20,3,2,1,0,0,0,2,1,0,5,1,0,0,2,0,1,.167,5.0%,25.0%,.200,.250,.222,.472,.056,,.231,,0.7,-1.8,.228,28
Heston Kjerstad,677008,last_7,AAA,27.5,Norfolk Tides,Total,NOR,- - -,,,6,25,27,3,1,0,0,2,2,4,2,0,6,0,0,0,0,0,0,.120,7.4%,22.2%,.333,.185,.360,.545,.240,,.059,,1.2,-2.2,.243,36
Chad Stevens,677060,last_7,AAA,27.5,Albuquerque Isotopes,Total,ABQ,- - -,,,5,22,25,6,5,1,0,0,5,1,2,0,7,1,0,0,0,2,0,.273,8.0%,28.0%,.286,.360,.318,.678,.045,,.400,,3.0,-1.0,.320,75
Cameron Barstad,677319,last_7,AAA,25.7,Indianapolis Indians,Total,IND,- - -,,,2,7,8,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,.143,0.0%,37.5%,.000,.250,.143,.393,.000,,.250,,0.1,-0.9,.207,14
GJ Hill,677338,last_7,AA,25.8,Hartford Yard Goats,Total,HFD,- - -,,,4,14,16,6,2,2,0,2,3,7,1,0,2,0,0,1,0,1,1,.429,6.2%,12.5%,.500,.467,1.000,1.467,.571,,.400,,5.6,3.3,.623,241
Kyren Paris,677347,last_7,AAA,24.7,Salt Lake Bees,Total,SL,- - -,,,6,19,25,4,2,1,0,1,3,3,5,0,10,0,1,0,0,2,0,.211,20.0%,40.0%,.500,.360,.421,.781,.211,,.333,,3.6,-0.4,.351,90
Carter Young,677356,last_7,AAA,25.5,Norfolk Tides,Total,NOR,- - -,,,2,7,8,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,.000,12.5%,50.0%,.250,.125,.000,.125,.000,,.000,,-0.6,-1.6,.089,-59
Kristian Robinson,677565,last_7,AAA,25.6,Reno Aces,Total,RNO,- - -,,,6,25,28,9,8,1,0,0,7,6,3,0,7,0,0,0,0,2,0,.360,10.7%,25.0%,.429,.429,.400,.829,.040,,.500,,4.7,0.2,.382,105
Carlos Rodríguez,677578,last_7,AAA,25.6,El Paso Chihuahuas,Total,ELP,- - -,,,5,23,25,10,9,0,1,0,5,5,1,0,4,0,1,0,0,2,0,.435,4.0%,16.0%,.250,.440,.522,.962,.087,,.500,,5.0,1.0,.422,124
Everson Pereira,677592,last_7,AAA,25.3,Charlotte Knights,Total,CLT,- - -,,,1,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.250,0.0%,0.0%,,.250,1.000,1.250,.750,,.000,,1.1,0.6,.527,213
Ronny Mauricio,677595,last_7,AAA,25.3,Syracuse Mets,Total,SYR,- - -,,,6,21,23,4,3,0,0,1,1,3,1,0,5,0,1,0,1,1,0,.190,4.3%,21.7%,.200,.217,.333,.551,.143,,.188,,1.0,-1.9,.241,36
Keyber Rodriguez,677601,last_7,AAA,25.8,Round Rock Express,Total,RR,- - -,,,6,20,24,7,3,2,0,2,5,3,2,0,3,2,0,0,0,1,1,.350,8.3%,12.5%,.667,.458,.750,1.208,.400,,.333,,6.6,2.8,.519,172
Luis Verdugo,677605,last_7,AA,25.8,San Antonio Missions,Total,SA,- - -,,,6,23,24,5,2,3,0,0,0,1,1,0,5,0,0,0,2,0,0,.217,4.2%,20.8%,.200,.250,.348,.598,.130,,.278,,1.8,-1.8,.267,51
Will Banfield,677943,last_7,AAA,26.7,Louisville Bats,Total,LOU,- - -,,,3,11,11,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,.182,0.0%,18.2%,.000,.182,.182,.364,.000,,.222,,-0.2,-1.5,.165,-11
Alek Thomas,677950,last_7,AAA,26.3,Oklahoma City Comets,Total,OKC,- - -,,,6,26,28,9,3,4,1,1,7,5,1,0,3,0,0,1,1,2,0,.346,3.6%,10.7%,.333,.370,.692,1.063,.346,,.364,,6.4,1.9,.458,142
Jordan Groshans,677954,last_7,AA,26.7,Columbus Clingstones,Total,COL,- - -,,,6,25,27,5,2,1,0,2,3,5,1,0,12,0,1,0,1,0,0,.200,3.7%,44.4%,.083,.222,.480,.702,.280,,.250,,2.6,-1.3,.298,66
Rece Hinds,677956,last_7,AAA,25.9,Jacksonville Jumbo Shrimp,Total,JAX,- - -,,,3,10,12,2,0,1,0,1,2,1,2,0,4,0,0,0,0,0,0,.200,16.7%,33.3%,.500,.333,.600,.933,.400,,.200,,2.0,0.5,.402,135
Gavin Logan,678099,last_7,AA,26.5,Amarillo Sod Poodles,Total,AMA,- - -,,,5,12,18,1,0,0,0,1,3,1,6,0,4,0,0,0,1,1,0,.083,33.3%,22.2%,1.500,.389,.333,.722,.250,,.000,,2.6,-0.1,.354,97
Ji Hwan Bae,678225,last_7,AAA,27.0,Syracuse Mets,Total,SYR,- - -,,,5,15,16,4,3,1,0,0,0,3,1,0,3,0,0,0,0,2,0,.267,6.2%,18.8%,.333,.312,.333,.646,.067,,.333,,1.4,-0.6,.296,69
Jesus Valdez,678232,last_7,AA,28.6,Amarillo Sod Poodles,Total,AMA,- - -,,,2,8,8,4,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,.500,0.0%,25.0%,.000,.500,.500,1.000,.000,,.667,,1.8,0.6,.455,149
Osleivis Basabe,678545,last_7,AAA,25.9,Sacramento River Cats,Total,SAC,- - -,,,1,4,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,.500,0.0%,0.0%,,.500,.500,1.000,.000,,.500,,0.9,0.3,.455,141
Junior Perez,678577,last_7,AAA,25.1,Charlotte Knights,Total,CLT,- - -,,,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,0.0%,0.0%,,.333,.667,1.000,.333,,.333,,0.6,0.2,.431,153
Orlando Martinez,678636,last_7,AAA,28.4,Round Rock Express,Total,RR,- - -,,,3,10,11,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,.100,0.0%,9.1%,.000,.091,.100,.191,.000,,.100,,-0.7,-2.5,.083,-42
Eddys Leonard,678760,last_7,AAA,25.7,Sacramento River Cats,Total,SAC,- - -,,,6,20,24,3,0,0,0,3,5,4,4,0,3,0,0,0,1,0,0,.150,16.7%,12.5%,1.333,.292,.600,.892,.450,,.000,,4.0,0.2,.382,105
Viandel Pena,678854,last_7,AA,25.7,Erie SeaWolves,Total,ERI,- - -,,,4,14,15,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,.071,6.7%,26.7%,.250,.133,.071,.205,.000,,.100,,-0.8,-3.0,.108,-36
Liover Peguero,678894,last_7,AAA,25.6,Lehigh Valley IronPigs,Total,LHV,- - -,,,4,13,15,3,2,1,0,0,2,3,2,0,5,0,0,0,1,0,0,.231,13.3%,33.3%,.400,.333,.308,.641,.077,,.375,,1.4,-0.5,.302,73
Julio Carreras,679734,last_7,A+,26.6,Dayton Dragons,Total,DAY,- - -,,,6,20,25,6,4,1,0,1,3,3,4,0,2,0,1,0,0,0,0,.300,16.0%,8.0%,2.000,.400,.500,.900,.200,,.278,,4.4,0.7,.396,118
Alberto Rodriguez,679754,last_7,AA,25.8,Northwest Arkansas Naturals,Total,NWA,- - -,,,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.250,0.0%,25.0%,.000,.250,.250,.500,.000,,.333,,0.2,-0.4,.228,30
Arturo De Freitas,679972,last_7,A+,25.2,Hub City Spartanburgers,Total,HCS,- - -,,,3,12,13,1,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,.083,7.7%,23.1%,.333,.154,.083,.237,.000,,.111,,-0.4,-2.5,.125,-18
Chris Meyers,680273,last_7,A,27.3,Lakeland Flying Tigers,Total,LAK,- - -,,,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,50.0%,50.0%,1.000,.500,.000,.500,.000,,,,0.3,-0.0,.355,94
Mario Camilletti,680519,last_7,AAA,27.3,Charlotte Knights,Total,CLT,- - -,,,5,20,22,4,4,0,0,0,1,2,2,0,6,0,0,0,1,0,0,.200,9.1%,27.3%,.333,.273,.200,.473,.000,,.286,,0.8,-2.0,.230,29
Matt McLain,680574,last_7,AAA,27.0,Louisville Bats,Total,LOU,- - -,,,3,10,12,2,2,0,0,0,1,0,2,0,3,0,0,0,0,0,0,.200,16.7%,25.0%,.667,.333,.200,.533,.000,,.286,,0.8,-0.7,.270,53
DaShawn Keirsey Jr.,680577,last_7,AAA,29.2,Gwinnett Stripers,Total,GWN,- - -,,,3,10,10,2,2,0,0,0,1,2,0,0,5,0,0,0,1,1,0,.200,0.0%,50.0%,.000,.200,.200,.400,.000,,.400,,-0.0,-1.3,.182,-1
Ramon Mendoza,680636,last_7,AAA,25.9,Memphis Redbirds,Total,MEM,- - -,,,5,20,20,5,4,1,0,0,1,1,0,0,7,0,0,0,0,0,0,.250,0.0%,35.0%,.000,.250,.300,.550,.050,,.385,,1.0,-1.5,.247,39
Eduardo Valencia,680664,last_7,AAA,26.5,Toledo Mud Hens,Total,TOL,- - -,,,1,4,5,2,1,0,0,1,1,5,1,0,0,0,0,0,0,0,0,.500,20.0%,0.0%,,.600,1.250,1.850,.750,,.333,,2.2,1.6,.746,348
Luke Waddell,680672,last_7,AA,28.1,Columbus Clingstones,Total,COL,- - -,,,6,28,28,6,4,0,0,2,4,4,0,0,1,0,0,0,1,0,0,.214,0.0%,3.6%,.000,.214,.429,.643,.214,,.160,,2.3,-1.7,.281,57
Jonathan Ornelas,680716,last_7,AAA,26.2,Las Vegas Aviators,Total,LV,- - -,,,5,18,23,8,5,1,0,2,5,7,4,0,4,1,0,0,0,2,0,.444,17.4%,17.4%,1.000,.565,.833,1.399,.389,,.500,,7.7,4.0,.594,208
CJ Alexander,680769,last_7,AAA,30.0,Sugar Land Space Cowboys,Total,SUG,- - -,,,2,7,8,3,1,1,0,1,2,4,1,0,2,0,0,0,0,0,0,.429,12.5%,25.0%,.500,.500,1.000,1.500,.571,,.500,,2.9,1.6,.628,225
Ryan Fitzgerald,680837,last_7,AAA,32.1,Oklahoma City Comets,Total,OKC,- - -,,,6,20,25,6,4,0,0,2,3,5,2,0,4,1,1,1,2,0,0,.300,8.0%,16.0%,.500,.375,.600,.975,.300,,.267,,4.9,0.9,.418,123
Pablo Aliendo,680846,last_7,AA,25.2,Chattanooga Lookouts,Total,CHA,- - -,,,3,7,8,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,.000,0.0%,37.5%,.000,.125,.000,.125,.000,,.000,,-0.5,-1.7,.093,-44
Willie MacIver,680862,last_7,AAA,29.8,Buffalo Bisons,Total,BUF,- - -,,,5,17,19,5,2,0,0,3,3,4,2,0,6,0,0,0,0,2,0,.294,10.5%,31.6%,.333,.368,.824,1.192,.529,,.250,,4.7,2.4,.504,198
