Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,GB%,LD%,FB%,IFFB%,HR/FB,GB/FB,Oppo%,Pull%,Cent%,Balls,Strikes,Pitches,SwStr%,Age,MaxAge,Season,PlayerName,TeamName,AffId,AffAbbName,aLevel,playerids,minormasterid
"<a href=""statss.aspx?playerid=sa3067824&position=C"">Gustavo Baptista</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=298&players=0"">Indians (DSL)</a>",11.0,30.0,48.0,9.0,8.0,0.0,1.0,0.0,13.0,7.0,15.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.3,0.3125,0.166666666,1.875,0.5625,0.366666666,0.929166666,0.066666666,7.719053302830155,0.409090909,13.321179673233278,5.696990534820801,0.5138699598610401,173.7580612351252,0.11343651171773672,0.476190476,0.19047619,0.333333333,0.428571428,0.0,1.428571428,0.22727273,0.40909091,0.36363636,81.0,69.0,150.0,0.13333333,17,17,2025,Gustavo Baptista,CLE (DSL),5.0,CLE,DSL,sa3067824,sa3067824
"<a href=""statss.aspx?playerid=sa3067825&position=OF"">Rayner Herrera</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=293&players=0"">Orioles (DSL)</a>",10.0,37.0,45.0,8.0,6.0,0.0,1.0,1.0,7.0,10.0,7.0,0.0,8.0,1.0,0.0,0.0,1.0,6.0,0.0,0.216216216,0.155555555,0.177777777,0.875,0.355555555,0.351351351,0.706906906,0.135135135,9.479879353894502,0.25,6.679311091763699,-0.4683662254979969,0.3633105715115865,93.08302758058004,1.1533889072015882,0.321428571,0.285714285,0.392857142,0.181818181,0.09090909,0.818181818,0.27586207,0.51724138,0.20689655,53.0,67.0,120.0,0.18333333,17,17,2025,Rayner Herrera,BAL (DSL),2.0,BAL,DSL,sa3067825,sa3067825
"<a href=""statss.aspx?playerid=sa3067826&position=OF"">Lisandro Sanchez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=217&players=0"">Orioles (DSL)</a>",11.0,35.0,41.0,4.0,3.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,15.0,0.0,0.0,1.0,1.0,4.0,3.0,0.114285714,0.121951219,0.365853658,0.333333333,0.225,0.142857142,0.367857142,0.028571428,5.811455315564082,0.2,0.785453056231292,-5.7268751661626975,0.21254556775093078,11.229168543312566,-0.9266145117580891,0.65,0.2,0.15,0.333333333,0.0,4.333333333,0.3,0.35,0.35,49.0,84.0,133.0,0.21052632,17,17,2025,Lisandro Sanchez,BAL (DSL),2.0,BAL,DSL,sa3067826,sa3067826
"<a href=""statss.aspx?playerid=sa3067827&position=2B/SS"">Rosniell De Paula</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=286&players=0"">Rockies (DSL)</a>",13.0,45.0,54.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.066666666,0.148148148,0.259259259,0.571428571,0.207547169,0.088888888,0.296436057,0.022222222,4.227549169201371,0.096774193,-0.09509228446044926,-8.672305065174484,0.18814923403398046,-5.249380359048639,-0.39995351526886225,0.466666666,0.033333333,0.5,0.333333333,0.0,0.933333333,0.25,0.40625,0.34375,53.0,86.0,139.0,0.23741007,16,16,2025,Rosniell De Paula,COL (DSL),19.0,COL,DSL,sa3067827,sa3067827
"<a href=""statss.aspx?playerid=sa3067828&position=3B"">Enny Rodriguez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=311&players=0"">Tigers (DSL)</a>",11.0,26.0,38.0,7.0,6.0,0.0,1.0,0.0,8.0,1.0,11.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.269230769,0.289473684,0.157894736,1.833333333,0.47368421,0.346153846,0.819838056,0.076923077,4.795634915,0.333333333,8.19726204558548,2.1614456443422707,0.4417864899886282,136.2906233126504,-0.05659920582547784,0.38095238,0.333333333,0.285714285,0.666666666,0.0,1.333333333,0.19047619,0.47619048,0.33333333,78.0,71.0,149.0,0.09395973,17,17,2025,Enny Rodriguez,DET (DSL),6.0,DET,DSL,sa3067828,sa3067828
"<a href=""statss.aspx?playerid=sa3067829&position=2B/SS"">Kaden Hernandez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=218&players=0"">Padres (DSL)</a>",6.0,12.0,13.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666,0.076923076,0.076923076,1.0,0.23076923,0.25,0.48076923,0.083333334,2.64285714,0.181818181,0.6131276519569481,-1.4517569063630975,0.2452082817371075,26.798431723782535,-0.00665873009711504,0.272727272,0.272727272,0.454545454,0.6,0.0,0.6,0.45454545,0.36363636,0.18181818,8.0,21.0,29.0,0.13793103,17,17,2025,Kaden Hernandez,SDP (DSL),29.0,SDP,DSL,sa3067829,sa3067829
"<a href=""statss.aspx?playerid=sa3067830&position=OF"">Luis Leon</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=203&players=0"">Cubs (DSL)</a>",10.0,35.0,41.0,9.0,5.0,3.0,0.0,1.0,8.0,2.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,1.0,0.257142857,0.097560975,0.219512195,0.444444444,0.365853658,0.428571428,0.794425086,0.171428571,6.459292536817981,0.32,7.1339059352245755,0.6215777128305857,0.39313027916885,111.51308598291556,-0.00328287435695529,0.4,0.24,0.36,0.111111111,0.111111111,1.111111111,0.23076923,0.57692308,0.19230769,35.0,64.0,99.0,0.19191919,17,17,2025,Luis Leon,CHC (DSL),17.0,CHC,DSL,sa3067830,sa3067830
"<a href=""statss.aspx?playerid=sa3067831&position=C"">Brainerh Palacios</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=209&players=0"">Rays (DSL)</a>",11.0,41.0,50.0,10.0,8.0,2.0,0.0,0.0,4.0,5.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.243902439,0.18,0.16,1.125,0.38,0.292682926,0.672682926,0.048780487,2.3351341972970157,0.303030303,7.442967910756184,-0.49889577509014577,0.36381232500076294,97.89357107905582,-0.4232590706087649,0.636363636,0.151515151,0.212121212,0.142857142,0.0,3.0,0.45454545,0.42424242,0.12121212,79.0,102.0,181.0,0.08839779,17,17,2025,Brainerh Palacios,TBR (DSL),12.0,TBR,DSL,sa3067831,sa3067831
"<a href=""statss.aspx?playerid=sa3067832&position=3B/OF"">Jhostin Genao</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=232&players=0"">Rangers (DSL)</a>",9.0,28.0,34.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.142857142,0.088235294,0.235294117,0.375,0.212121212,0.25,0.462121212,0.107142858,6.146573765463312,0.142857142,1.0834340030229668,-4.317033303352536,0.22736681952620996,20.59318396102855,0.18002381268888712,0.47368421,0.052631578,0.47368421,0.222222222,0.111111111,1.0,0.3,0.3,0.4,24.0,54.0,78.0,0.19230769,17,17,2025,Jhostin Genao,TEX (DSL),13.0,TEX,DSL,sa3067832,sa3067832
"<a href=""statss.aspx?playerid=sa3067833&position=OF"">Enmanuel Figuereo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=210&players=0"">Red Sox (DSL)</a>",5.0,10.0,16.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.3125,0.125,2.5,0.4375,0.1,0.5375,0.0,5.416362937133451,0.125,2.5248839598281534,-0.016512419642671878,0.3742455951869488,98.70024661312144,0.1766944476403296,0.5,0.166666666,0.333333333,0.0,0.0,1.5,0.375,0.5,0.125,36.0,25.0,61.0,0.03278689,17,17,2025,Enmanuel Figuereo,BOS (DSL),3.0,BOS,DSL,sa3067833,sa3067833
"<a href=""statss.aspx?playerid=sa3067834&position=SS"">Yordani Soto</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=223&players=0"">White Sox (DSL)</a>",8.0,23.0,29.0,11.0,10.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.478260869,0.206896551,0.068965517,3.0,0.586206896,0.52173913,1.107946026,0.043478261,4.803570302673725,0.523809523,9.307294155883316,4.701013218092444,0.5645051865742124,194.71486776213075,0.21341044455766678,0.470588235,0.294117647,0.235294117,0.25,0.0,2.0,0.41176471,0.41176471,0.17647059,37.0,38.0,75.0,0.10666667,16,16,2025,Yordani Soto,CHW (DSL),4.0,CHW,DSL,sa3067834,sa3067834
"<a href=""statss.aspx?playerid=sa3067835&position=C/1B"">Robert Alvarez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=215&players=0"">Indians (DSL)</a>",9.0,33.0,38.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151515151,0.131578947,0.236842105,0.555555555,0.263157894,0.181818181,0.444976075,0.03030303,2.01785714,0.208333333,1.9552251037784298,-4.08059129746478,0.25021111965179443,30.775830890845242,-0.02996428543701768,0.571428571,0.095238095,0.333333333,0.285714285,0.0,1.714285714,0.16666667,0.66666667,0.16666667,47.0,76.0,123.0,0.12195122,17,17,2025,Robert Alvarez,CLE (DSL),5.0,CLE,DSL,sa3067835,sa3067835
"<a href=""statss.aspx?playerid=sa3067836&position=OF"">Frank Mieses</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=223&players=0"">White Sox (DSL)</a>",12.0,31.0,44.0,10.0,7.0,2.0,0.0,1.0,8.0,9.0,11.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,0.322580645,0.25,0.181818181,1.375,0.5,0.483870967,0.983870967,0.161290322,3.0205296058834517,0.391304347,11.428926106239354,4.440086062694585,0.4931381493806839,156.25635803860965,-0.9965776684693992,0.5,0.208333333,0.291666666,0.142857142,0.142857142,1.714285714,0.33333333,0.375,0.29166667,62.0,68.0,130.0,0.18461538,17,17,2025,Frank Mieses,CHW (DSL),4.0,CHW,DSL,sa3067836,sa3067836
"<a href=""statss.aspx?playerid=sa3067837&position=C/1B"">Howard Reyes</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=221&players=0"">Tigers (DSL)</a>",10.0,23.0,31.0,5.0,1.0,2.0,1.0,1.0,6.0,4.0,4.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,0.217391304,0.129032258,0.29032258,0.444444444,0.419354838,0.52173913,0.941093968,0.304347826,7.258769757263128,0.307692307,7.0492705746732796,2.1253150894485553,0.45540659273824385,133.92547369675222,-1.1632840209640563,0.384615384,0.153846153,0.461538461,0.0,0.166666666,0.833333333,0.14285714,0.71428571,0.14285714,42.0,57.0,99.0,0.22222222,17,17,2025,Howard Reyes,DET (DSL),6.0,DET,DSL,sa3067837,sa3067837
"<a href=""statss.aspx?playerid=sa3067838&position=2B/3B/SS"">Dave Neely</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=232&players=0"">Rangers (DSL)</a>",8.0,18.0,25.0,5.0,5.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,3.0,0.277777777,0.28,0.24,1.166666666,0.48,0.277777777,0.757777777,0.0,4.786904760260286,0.416666666,5.190870564215795,1.219938721292631,0.4323600435256958,131.06062395102774,-0.9399319719523191,0.333333333,0.25,0.416666666,0.4,0.0,0.8,0.36363636,0.36363636,0.27272727,36.0,47.0,83.0,0.21686747,18,18,2025,Dave Neely,TEX (DSL),13.0,TEX,DSL,sa3067838,sa3067838
"<a href=""statss.aspx?playerid=sa3067839&position=2B/SS"">Santiago Almao</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=262&players=0"">Rangers (DSL)</a>",13.0,38.0,53.0,15.0,9.0,3.0,2.0,1.0,16.0,10.0,14.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,0.394736842,0.264150943,0.113207547,2.333333333,0.566037735,0.657894736,1.223932471,0.263157894,8.024213643425565,0.451612903,17.83817633049969,9.419800823502582,0.5827317811408133,214.79665748786024,-0.04656461998820305,0.322580645,0.258064516,0.419354838,0.23076923,0.076923076,0.769230769,0.21875,0.53125,0.25,90.0,86.0,176.0,0.07954545,17,17,2025,Santiago Almao,TEX (DSL),13.0,TEX,DSL,sa3067839,sa3067839
"<a href=""statss.aspx?playerid=sa3067840&position=1B/3B"">Jord David Diaz</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=262&players=0"">Rangers (DSL)</a>",10.0,39.0,47.0,11.0,10.0,1.0,0.0,0.0,13.0,4.0,5.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.282051282,0.106382978,0.212765957,0.5,0.404255319,0.307692307,0.711947626,0.025641025,5.410298201211507,0.379310344,7.862230285372838,0.3968784206772885,0.3852974036906628,108.40255422231986,0.14007143210619688,0.777777777,0.148148148,0.074074074,0.5,0.0,10.5,0.31034483,0.51724138,0.17241379,57.0,96.0,153.0,0.1372549,17,17,2025,Jord David Diaz,TEX (DSL),13.0,TEX,DSL,sa3067840,sa3067840
"<a href=""statss.aspx?playerid=sa3067841&position=OF"">Alan Escobar</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=223&players=0"">White Sox (DSL)</a>",10.0,29.0,32.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.068965517,0.09375,0.3125,0.3,0.15625,0.068965517,0.225215517,0.0,2.01785714,0.105263157,-1.3700235767590767,-6.452816335700727,0.14027144387364388,-33.89764244272056,-0.0166468252427876,0.8,0.133333333,0.066666666,0.0,0.0,12.0,0.375,0.4375,0.1875,36.0,52.0,88.0,0.18181818,16,16,2025,Alan Escobar,CHW (DSL),4.0,CHW,DSL,sa3067841,sa3067841
"<a href=""statss.aspx?playerid=sa3067842&position=SS"">Jesus Ortega</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=285&players=0"">Royals (DSL)</a>",13.0,38.0,46.0,4.0,4.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,2.0,0.105263157,0.173913043,0.195652173,0.888888888,0.260869565,0.105263157,0.366132722,0.0,6.235594085430817,0.137931034,1.6110351976062416,-5.695479393372381,0.23104848032412323,25.35838529529051,-0.37327210418879986,0.481481481,0.111111111,0.407407407,0.363636363,0.0,1.181818181,0.24137931,0.62068966,0.13793103,62.0,87.0,149.0,0.15436242,17,17,2025,Jesus Ortega,KCR (DSL),7.0,KCR,DSL,sa3067842,sa3067842
"<a href=""statss.aspx?playerid=sa3067843&position=2B"">Elaineiker Coronado</a>",,14.0,42.0,65.0,10.0,9.0,1.0,0.0,0.0,7.0,6.0,21.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.238095238,0.323076923,0.076923076,4.2,0.507692307,0.261904761,0.769597068,0.023809523,1.438340979186373,0.27027027,14.655221584813132,4.330798793212906,0.45315467944512,141.70029431445172,-0.6731995493173599,0.558823529,0.205882352,0.235294117,0.25,0.0,2.375,0.5,0.29411765,0.20588235,108.0,77.0,185.0,0.03243243,17,17,2025,Elaineiker Coronado,,,,DSL,sa3067843,sa3067843
"<a href=""statss.aspx?playerid=sa3067844&position=OF"">Luis Felipe</a>",,14.0,41.0,48.0,6.0,5.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.146341463,0.125,0.333333333,0.375,0.25,0.170731707,0.420731707,0.024390244,1.60119047125,0.23076923,1.894860391246249,-5.729328747166226,0.23624273389577866,24.810053453876076,-0.03662301553413272,0.391304347,0.217391304,0.391304347,0.111111111,0.0,1.0,0.25,0.66666667,0.08333333,47.0,88.0,135.0,0.25925926,18,18,2025,Luis Felipe,,,,DSL,sa3067844,sa3067844
"<a href=""statss.aspx?playerid=sa3067845&position=C"">Yeicer Crespo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=202&players=0"">Blue Jays (DSL)</a>",6.0,14.0,17.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.142857142,0.176470588,0.529411764,0.333333333,0.294117647,0.357142857,0.651260504,0.214285715,4.285714285714286,0.25,1.935457349447503,-0.7647763037402489,0.32298266887664795,76.25369889515103,-0.5799773279577494,0.4,0.0,0.6,0.0,0.333333333,0.666666666,0.2,0.2,0.6,18.0,35.0,53.0,0.39622642,17,17,2025,Yeicer Crespo,TOR (DSL),14.0,TOR,DSL,sa3067845,sa3067845
"<a href=""statss.aspx?playerid=sa3067846&position=2B/SS"">Alan Angulo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=211&players=0"">Royals (DSL)</a>",11.0,43.0,46.0,14.0,8.0,2.0,4.0,0.0,7.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.325581395,0.04347826,0.02173913,2.0,0.355555555,0.558139534,0.913695089,0.232558139,6.631007937327994,0.333333333,9.235921808334915,1.9294072173562926,0.42436656951904295,127.32130039119512,-0.39995351526886225,0.682926829,0.121951219,0.195121951,0.125,0.0,3.5,0.41860465,0.44186047,0.13953488,31.0,64.0,95.0,0.04210526,17,17,2025,Alan Angulo,KCR (DSL),7.0,KCR,DSL,sa3067846,sa3067846
"<a href=""statss.aspx?playerid=sa3067847&position=C"">Yoelvis Betancourt</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=231&players=0"">Braves (DSL)</a>",7.0,23.0,31.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.173913043,0.129032258,0.096774193,1.333333333,0.354838709,0.173913043,0.528751752,0.0,2.64285714,0.19047619,3.4245915925717805,-1.4993638926529433,0.319041004103999,72.61528539330108,-0.03662301553413272,0.444444444,0.055555555,0.5,0.555555555,0.0,0.888888888,0.38095238,0.47619048,0.14285714,48.0,54.0,102.0,0.06862745,17,17,2025,Yoelvis Betancourt,ATL (DSL),16.0,ATL,DSL,sa3067847,sa3067847
"<a href=""statss.aspx?playerid=sa3067848&position=OF"">Keegan Pieternella</a>",,7.0,18.0,23.0,5.0,4.0,1.0,0.0,0.0,6.0,2.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.277777777,0.173913043,0.260869565,0.666666666,0.434782608,0.333333333,0.768115941,0.055555556,2.64285714,0.416666666,4.058317444027833,0.4050601485385218,0.3959886512973092,110.89447224542211,-0.02663492038846016,0.3,0.3,0.4,0.0,0.0,0.75,0.5,0.2,0.3,15.0,32.0,47.0,0.29787234,17,17,2025,Keegan Pieternella,,,,DSL,sa3067848,sa3067848
"<a href=""statss.aspx?playerid=sa3067849&position=OF"">Ruben Castillo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=212&players=0"">Yankees (DSL)</a>",11.0,42.0,48.0,10.0,6.0,2.0,2.0,0.0,7.0,3.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,8.0,2.0,0.238095238,0.104166666,0.270833333,0.384615384,0.333333333,0.38095238,0.714285713,0.142857142,9.193181814015151,0.344827586,6.810878735914676,-0.8133104024977991,0.35568806901574135,83.5271826048181,0.4267279077321291,0.535714285,0.071428571,0.392857142,0.181818181,0.0,1.363636363,0.17857143,0.60714286,0.21428571,44.0,82.0,126.0,0.19047619,17,17,2025,Ruben Castillo,NYY (DSL),9.0,NYY,DSL,sa3067849,sa3067849
"<a href=""statss.aspx?playerid=sa3067850&position=OF"">Leudy Arache</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=286&players=0"">Rockies (DSL)</a>",11.0,33.0,45.0,5.0,2.0,2.0,1.0,0.0,11.0,3.0,10.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.151515151,0.222222222,0.288888888,0.769230769,0.355555555,0.272727272,0.628282827,0.121212121,8.047376064113887,0.238095238,5.955140811553468,-1.1925365057082276,0.34454226361380685,79.028222933863,0.15671825734898448,0.263157894,0.210526315,0.526315789,0.1,0.0,0.5,0.35,0.3,0.35,59.0,71.0,130.0,0.21538462,17,17,2025,Leudy Arache,COL (DSL),19.0,COL,DSL,sa3067850,sa3067850
"<a href=""statss.aspx?playerid=sa3067851&position=1B"">Richer Mata</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=285&players=0"">Royals (DSL)</a>",11.0,24.0,36.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,10.0,1.0,0.0,0.0,1.0,3.0,2.0,0.083333333,0.305555555,0.277777777,1.1,0.388888888,0.083333333,0.472222221,0.0,3.485023765078727,0.142857142,4.372418315624568,-1.3457235381847885,0.33185284501976436,79.68018135511373,-0.5799308372661471,0.333333333,0.416666666,0.25,0.333333333,0.0,1.333333333,0.21428571,0.57142857,0.21428571,55.0,53.0,108.0,0.25925926,17,17,2025,Richer Mata,KCR (DSL),7.0,KCR,DSL,sa3067851,sa3067851
"<a href=""statss.aspx?playerid=sa3067852&position=2B/SS"">Moises Acacio</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=266&players=0"">Dodgers (DSL)</a>",10.0,28.0,35.0,5.0,4.0,1.0,0.0,0.0,7.0,7.0,5.0,0.0,7.0,1.0,1.0,0.0,2.0,2.0,0.0,0.178571428,0.142857142,0.2,0.714285714,0.314285714,0.214285714,0.528571428,0.035714286,6.683587573411891,0.227272727,3.1772419180119296,-2.3820626620805005,0.29607451472963603,48.68138453584112,0.3667063554748893,0.38095238,0.095238095,0.523809523,0.09090909,0.0,0.727272727,0.26086957,0.52173913,0.2173913,40.0,65.0,105.0,0.08571429,17,17,2025,Moises Acacio,LAD (DSL),22.0,LAD,DSL,sa3067852,sa3067852
"<a href=""statss.aspx?playerid=sa3067853&position=OF"">Luis Morejon</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=286&players=0"">Rockies (DSL)</a>",14.0,47.0,58.0,15.0,11.0,1.0,1.0,2.0,13.0,7.0,9.0,0.0,8.0,2.0,0.0,0.0,1.0,4.0,1.0,0.319148936,0.155172413,0.137931034,1.125,0.448275862,0.510638297,0.958914159,0.191489361,8.56434024125749,0.351351351,13.90589118370199,4.693329308120249,0.46982269040469465,146.5397618932122,0.16009411308914423,0.371428571,0.171428571,0.457142857,0.3125,0.125,0.8125,0.33333333,0.38888889,0.27777778,61.0,86.0,147.0,0.11564626,17,17,2025,Luis Morejon,COL (DSL),19.0,COL,DSL,sa3067853,sa3067853
"<a href=""statss.aspx?playerid=sa3067854&position=OF"">Elian Reyes</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=202&players=0"">Blue Jays (DSL)</a>",13.0,36.0,46.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.111111111,0.195652173,0.304347826,0.642857142,0.304347826,0.111111111,0.415458937,0.0,1.4409340587500001,0.181818181,3.051544428969417,-4.254970162009205,0.2675705305908037,46.39301891080001,-0.04661111067980528,0.409090909,0.136363636,0.454545454,0.5,0.0,0.9,0.40909091,0.45454545,0.13636364,63.0,77.0,140.0,0.20714286,16,16,2025,Elian Reyes,TOR (DSL),14.0,TOR,DSL,sa3067854,sa3067854
"<a href=""statss.aspx?playerid=sa3067855&position=3B"">Luis Steven King</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=285&players=0"">Royals (DSL)</a>",10.0,27.0,34.0,5.0,3.0,2.0,0.0,0.0,5.0,3.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.185185185,0.117647058,0.205882352,0.571428571,0.333333333,0.259259259,0.592592592,0.074074074,6.90900886841677,0.25,3.944429262341375,-1.4560380440341287,0.32550435716455633,76.2590868062803,0.3700357205234468,0.55,0.15,0.3,0.666666666,0.0,1.833333333,0.15,0.7,0.15,33.0,50.0,83.0,0.19277108,17,17,2025,Luis Steven King,KCR (DSL),7.0,KCR,DSL,sa3067855,sa3067855
"<a href=""statss.aspx?playerid=sa3067856&position=OF"">Ishel Comenencia</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=220&players=0"">Rockies (DSL)</a>",7.0,19.0,27.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,7.0,0.0,2.0,0.0,2.0,2.0,0.0,0.105263157,0.222222222,0.259259259,0.857142857,0.296296296,0.105263157,0.401559453,0.0,6.004464285714286,0.142857142,1.568677226134559,-2.7199291642224583,0.2579619531278257,34.45190305271337,0.3733650855720043,0.571428571,0.0,0.428571428,0.166666666,0.0,1.333333333,0.28571429,0.57142857,0.14285714,46.0,48.0,94.0,0.11702128,17,17,2025,Ishel Comenencia,COL (DSL),19.0,COL,DSL,sa3067856,sa3067856
"<a href=""statss.aspx?playerid=sa3067857&position=OF"">Daniel Dominguez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=202&players=0"">Blue Jays (DSL)</a>",13.0,36.0,41.0,7.0,6.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194444444,0.121951219,0.219512195,0.555555555,0.292682926,0.25,0.542682926,0.055555556,5.14285714,0.259259259,3.461472215550514,-3.0508560068434756,0.28866618435557295,57.7611159670973,-0.03662301553413272,0.37037037,0.259259259,0.37037037,0.3,0.0,1.0,0.37037037,0.51851852,0.11111111,41.0,78.0,119.0,0.23529412,17,17,2025,Daniel Dominguez,TOR (DSL),14.0,TOR,DSL,sa3067857,sa3067857
