player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Luis Lameda,sa3021233,last_45,A,19,MIL (A),Total,- - -,- - -,,,27,77,99,17,11,5,1,0,13,14,21,0,19,0,1,0,2,2,0,.221,21.2%,19.2%,1.11,.384,.312,.696,.091,6.4,.288,0.1,14,1.6,.359,108
Kleyver Salazar,sa3021241,last_45,A,19,BOS (A),Total,- - -,- - -,,,29,109,122,22,17,3,0,2,8,13,11,0,27,1,1,0,3,2,2,.202,9.0%,22.1%,0.41,.279,.284,.563,.083,2.3,.247,-0.8,10,-4.9,.283,62
Pablo Guerrero,sa3021249,last_45,A,18,TEX (A),Total,- - -,- - -,,,32,125,143,24,14,7,0,3,17,12,16,0,37,2,0,0,2,0,0,.192,11.2%,25.9%,0.43,.294,.320,.614,.128,1.9,.247,-0.3,15,-3.2,.307,83
Pablo Guerrero,sa3021249,last_30,A,18,TEX (A),Total,- - -,- - -,,,20,79,91,12,8,3,0,1,9,6,10,0,28,2,0,0,2,0,0,.152,11.0%,30.8%,0.36,.264,.228,.492,.076,1.9,.220,-0.2,6,-5.3,.258,53
Pablo Guerrero,sa3021249,last_15,A,18,TEX (A),Total,- - -,- - -,,,9,37,39,4,3,1,0,0,1,1,1,0,13,1,0,0,0,0,0,.108,2.6%,33.3%,0.08,.154,.135,.289,.027,0.8,.167,-0.1,-1,-5.4,.151,-11
Pablo Guerrero,sa3021249,last_7,A,18,TEX (A),Total,- - -,- - -,,,4,16,16,2,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,.125,0.0%,37.5%,0.00,.125,.188,.313,.063,0.1,.200,0.0,0,-2.3,.147,-13
Roiber Niazoa,sa3021269,last_45,A,20,ATL (A),Total,- - -,- - -,,,21,66,80,13,9,3,0,1,7,5,10,0,25,4,0,0,2,1,0,.197,12.5%,31.3%,0.40,.338,.288,.625,.091,3.5,.300,0.0,10,-0.4,.326,92
Roiber Niazoa,sa3021269,last_15,A,20,ATL (A),Total,- - -,- - -,,,7,24,28,3,3,0,0,0,1,1,3,0,8,1,0,0,0,0,0,.125,10.7%,28.6%,0.38,.250,.125,.375,.000,0.6,.188,-0.1,1,-2.5,.216,29
Roiber Niazoa,sa3021269,last_30,A,20,ATL (A),Total,- - -,- - -,,,14,50,55,9,6,3,0,0,3,3,4,0,16,1,0,0,1,0,0,.180,7.3%,29.1%,0.25,.255,.240,.495,.060,1.0,.265,-0.1,3,-3.4,.253,51
Roiber Niazoa,sa3021269,last_7,A,20,ATL (A),Total,- - -,- - -,,,3,10,11,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.200,9.1%,0.0%,1.00,.273,.200,.473,.000,0.1,.200,0.0,1,-0.7,.248,48
John Gil,sa3021284,last_7,A,19,ATL (A),Total,- - -,- - -,,,6,23,27,7,3,4,0,0,5,2,4,0,1,0,0,0,0,2,1,.304,14.8%,3.7%,4.00,.407,.478,.886,.174,5.8,.318,-0.1,5,1.8,.427,156
John Gil,sa3021284,last_15,A,19,ATL (A),Total,- - -,- - -,,,12,44,56,9,5,4,0,0,9,2,12,0,4,0,0,0,0,6,3,.205,21.4%,7.1%,3.00,.375,.295,.670,.091,5.8,.225,-0.3,8,0.6,.351,110
Andres Valor,sa3021278,last_15,A,19,MIA (A),Total,- - -,- - -,,,11,37,48,13,8,3,0,2,6,11,7,0,10,1,3,0,0,6,2,.351,14.6%,20.8%,0.70,.438,.595,1.032,.243,4.9,.393,0.1,11,4.6,.461,178
Andres Valor,sa3021278,last_45,A,19,MIA (A),Total,- - -,- - -,,,34,128,148,34,20,10,1,3,25,19,14,0,40,3,3,0,0,17,4,.266,9.5%,27.0%,0.35,.345,.430,.774,.164,8.3,.352,1.2,22,3.1,.364,120
John Gil,sa3021284,last_30,A,19,ATL (A),Total,- - -,- - -,,,22,81,96,22,15,7,0,0,13,5,15,0,8,0,0,0,2,9,6,.272,15.6%,8.3%,1.88,.385,.358,.743,.086,5.0,.301,-1.1,15,2.6,.374,124
John Gil,sa3021284,last_45,A,19,ATL (A),Total,- - -,- - -,,,32,124,144,34,24,9,0,1,23,8,19,0,15,1,0,0,2,15,8,.274,13.2%,10.4%,1.27,.375,.371,.746,.097,5.7,.306,-0.9,22,3.7,.372,123
Andres Valor,sa3021278,last_7,A,19,MIA (A),Total,- - -,- - -,,,5,18,22,4,2,1,0,1,3,5,3,0,5,0,1,0,0,3,1,.222,13.6%,22.7%,0.60,.318,.444,.763,.222,5.6,.231,0.1,3,0.2,.350,111
Frederik Jimenez,sa3021288,last_45,A,20,BOS (A),Total,- - -,- - -,,,31,99,118,18,14,1,0,3,9,11,15,0,36,4,0,0,0,6,4,.182,12.7%,30.5%,0.42,.314,.283,.596,.101,3.6,.250,-0.9,12,-2.4,.309,78
Andres Valor,sa3021278,last_30,A,19,MIA (A),Total,- - -,- - -,,,22,81,96,24,13,8,0,3,17,15,11,0,24,1,3,0,0,12,3,.296,11.5%,25.0%,0.46,.375,.506,.881,.210,6.5,.368,0.7,17,5.1,.405,144
Frederik Jimenez,sa3021288,last_7,A,20,BOS (A),Total,- - -,- - -,,,5,13,16,4,4,0,0,0,0,1,3,0,3,0,0,0,0,0,1,.308,18.8%,18.8%,1.00,.438,.308,.745,.000,1.3,.400,-0.5,3,0.6,.389,126
Frederik Jimenez,sa3021288,last_30,A,20,BOS (A),Total,- - -,- - -,,,20,62,74,14,10,1,0,3,8,11,10,0,21,2,0,0,0,4,3,.226,13.5%,28.4%,0.48,.351,.387,.738,.161,3.8,.289,-0.7,11,1.6,.366,112
Frederik Jimenez,sa3021288,last_15,A,20,BOS (A),Total,- - -,- - -,,,11,34,39,7,5,1,0,1,2,4,5,0,11,0,0,0,0,2,2,.206,12.8%,28.2%,0.45,.308,.324,.631,.118,2.7,.273,-0.6,4,-0.6,.316,82
Angel Acosta,sa3021290,last_45,A,22,KCR (A),Total,- - -,- - -,,,28,90,101,20,18,1,0,1,10,8,6,0,17,1,1,3,1,2,2,.222,5.9%,16.8%,0.35,.276,.267,.542,.044,3.5,.260,-0.7,8,-4.9,.272,55
Jorge Hernandez,sa3021301,last_45,A,19,KCR (A),Total,- - -,- - -,,,27,91,108,16,14,1,1,0,9,5,5,0,26,9,1,2,2,1,4,.176,4.6%,24.1%,0.19,.283,.209,.492,.033,5.6,.242,-1.8,7,-5.9,.263,50
Angel Acosta,sa3021290,last_7,A,22,KCR (A),Total,- - -,- - -,,,4,12,14,2,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,.167,7.1%,0.0%,1.00,.286,.167,.452,.000,1.6,.167,0.0,1,-0.9,.252,44
Jorge Hernandez,sa3021301,last_15,A,19,KCR (A),Total,- - -,- - -,,,9,30,37,4,4,0,0,0,4,1,2,0,10,3,0,2,1,1,0,.133,5.4%,27.0%,0.20,.257,.133,.390,.000,6.1,.200,0.1,1,-3.1,.224,27
Angel Acosta,sa3021290,last_15,A,22,KCR (A),Total,- - -,- - -,,,10,34,39,6,5,0,0,1,4,1,1,0,6,1,0,3,1,0,1,.176,2.6%,15.4%,0.17,.222,.265,.487,.088,4.0,.185,-0.5,2,-2.8,.241,37
Angel Acosta,sa3021290,last_30,A,22,KCR (A),Total,- - -,- - -,,,19,56,66,12,11,0,0,1,8,7,5,0,9,1,1,3,1,0,1,.214,7.6%,13.6%,0.56,.286,.268,.554,.054,3.0,.234,-0.6,5,-2.8,.280,60
Jorge Hernandez,sa3021301,last_30,A,19,KCR (A),Total,- - -,- - -,,,19,65,78,10,9,0,1,0,8,4,2,0,19,8,1,2,1,1,2,.154,2.6%,24.4%,0.11,.263,.185,.448,.031,6.6,.213,-0.9,4,-5.4,.243,39
Jorge Hernandez,sa3021301,last_7,A,19,KCR (A),Total,- - -,- - -,,,3,7,10,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,.143,0.0%,0.0%,0.00,.250,.143,.393,.000,0.1,.143,0.0,0,-0.8,.222,26
Heriberto Caraballo,sa3021317,last_30,A,20,STL (A),Total,- - -,- - -,,,9,28,32,6,6,0,0,0,3,2,3,0,6,0,1,0,0,0,0,.214,9.4%,18.8%,0.50,.281,.214,.496,.000,1.6,.261,-0.1,2,-2.1,.251,52
Heriberto Caraballo,sa3021317,last_45,A,20,STL (A),Total,- - -,- - -,,,11,34,38,6,6,0,0,0,3,2,3,0,9,0,1,0,0,0,0,.176,7.9%,23.7%,0.33,.237,.176,.413,.000,1.6,.231,-0.1,1,-3.7,.212,28
Heriberto Caraballo,sa3021317,last_7,A,20,STL (A),Total,- - -,- - -,,,2,7,8,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,.143,0.0%,25.0%,0.00,.125,.143,.268,.000,0.1,.167,0.0,0,-1.3,.120,-27
Heriberto Caraballo,sa3021317,last_15,A,20,STL (A),Total,- - -,- - -,,,5,17,19,4,4,0,0,0,2,2,1,0,2,0,1,0,0,0,0,.235,5.3%,10.5%,0.50,.263,.235,.498,.000,2.0,.250,-0.1,1,-1.4,.242,46
Carlos Caro,sa3021325,last_7,A,20,PIT (A),Total,- - -,- - -,,,4,15,16,4,4,0,0,0,2,3,1,0,3,0,0,0,0,1,1,.267,6.3%,18.8%,0.33,.313,.267,.579,.000,4.6,.333,-0.3,2,-0.7,.295,73
Carlos Caro,sa3021325,last_30,A,20,PIT (A),Total,- - -,- - -,,,21,60,78,10,8,2,0,0,15,5,16,0,19,2,0,0,0,7,2,.167,20.5%,24.4%,0.84,.359,.200,.559,.033,6.4,.244,0.2,9,-1.7,.316,83
Carlos Caro,sa3021325,last_15,A,20,PIT (A),Total,- - -,- - -,,,10,30,41,7,6,1,0,0,10,4,10,0,8,1,0,0,0,7,1,.233,24.4%,19.5%,1.25,.439,.267,.706,.033,7.2,.318,0.8,7,1.3,.390,126
Carlos Caro,sa3021325,last_45,A,20,PIT (A),Total,- - -,- - -,,,30,88,111,15,11,3,1,0,18,7,20,0,30,2,0,1,0,9,2,.170,18.0%,27.0%,0.67,.336,.227,.564,.057,8.5,.259,0.6,12,-3.1,.305,78
Edgleen Perez,sa3021330,last_15,A,19,NYY (A),Total,- - -,- - -,,,12,41,54,9,8,1,0,0,5,5,12,0,11,1,0,0,2,1,0,.220,22.2%,20.4%,1.09,.407,.244,.651,.024,3.6,.300,0.0,8,0.6,.351,109
Edgleen Perez,sa3021330,last_30,A,19,NYY (A),Total,- - -,- - -,,,22,79,98,14,13,1,0,0,9,6,18,0,20,1,0,0,4,1,0,.177,18.4%,20.4%,0.90,.337,.190,.527,.013,3.3,.237,-0.2,9,-3.6,.289,72
Logun Clark,sa3021584,last_30,A,22,CLE (A),Total,- - -,- - -,,,11,38,44,7,4,3,0,0,4,4,3,0,10,3,0,0,0,1,0,.184,6.8%,22.7%,0.30,.295,.263,.559,.079,5.3,.250,0.1,4,-1.5,.290,72
Edgleen Perez,sa3021330,last_7,A,19,NYY (A),Total,- - -,- - -,,,5,15,18,3,2,1,0,0,2,0,3,0,4,0,0,0,1,0,0,.200,16.7%,22.2%,0.75,.333,.267,.600,.067,1.6,.273,-0.1,2,-0.4,.308,83
Logun Clark,sa3021584,last_15,A,22,CLE (A),Total,- - -,- - -,,,7,23,28,4,3,1,0,0,3,2,2,0,7,3,0,0,0,1,0,.174,7.1%,25.0%,0.29,.321,.217,.539,.043,6.4,.250,0.1,3,-0.9,.295,75
Edgleen Perez,sa3021330,last_45,A,19,NYY (A),Total,- - -,- - -,,,34,125,156,28,24,4,0,0,16,12,27,0,31,3,1,0,4,2,1,.224,17.3%,19.9%,0.87,.372,.256,.628,.032,2.9,.295,-0.7,19,-0.9,.329,96
Logun Clark,sa3021584,last_45,A,22,CLE (A),Total,- - -,- - -,,,18,59,70,12,8,3,1,0,9,5,5,0,18,5,1,0,1,1,0,.203,7.1%,25.7%,0.28,.314,.288,.602,.085,7.7,.286,0.0,7,-1.5,.308,83
Nick Peoples,sa3021582,last_45,A,20,WSN (A),Total,- - -,- - -,,,34,113,128,28,16,10,1,1,13,14,11,0,42,4,0,0,0,3,2,.248,8.6%,32.8%,0.26,.336,.381,.716,.133,5.4,.386,-0.6,17,1.5,.352,109
Nick Peoples,sa3021582,last_30,A,20,WSN (A),Total,- - -,- - -,,,23,78,88,18,12,4,1,1,7,12,8,0,29,2,0,0,0,2,1,.231,9.1%,33.0%,0.28,.318,.346,.664,.115,5.5,.354,-0.3,10,-0.5,.329,95
Logun Clark,sa3021584,last_7,A,22,CLE (A),Total,- - -,- - -,,,3,9,11,1,1,0,0,0,1,0,0,0,4,2,0,0,0,0,0,.111,0.0%,36.4%,0.00,.273,.111,.384,.000,2.6,.200,0.0,1,-0.8,.235,39
Nick Peoples,sa3021582,last_7,A,20,WSN (A),Total,- - -,- - -,,,5,14,18,7,3,2,1,1,3,3,3,0,2,1,0,0,0,1,1,.500,16.7%,11.1%,1.50,.611,1.000,1.611,.500,5.8,.545,-0.3,7,5.0,.710,323
Hyungchan Um,sa3021585,last_15,A,21,KCR (A),Total,- - -,- - -,,,10,37,41,7,4,3,0,0,2,5,3,0,13,0,0,1,1,1,0,.189,7.3%,31.7%,0.23,.250,.270,.520,.081,4.1,.292,0.2,3,-3.0,.256,43
Hyungchan Um,sa3021585,last_7,A,21,KCR (A),Total,- - -,- - -,,,5,18,20,3,1,2,0,0,1,3,2,0,9,0,0,0,0,1,0,.167,10.0%,45.0%,0.22,.250,.278,.528,.111,5.1,.333,0.2,1,-1.1,.264,51
Hyungchan Um,sa3021585,last_45,A,21,KCR (A),Total,- - -,- - -,,,13,47,51,11,7,4,0,0,5,7,3,0,13,0,0,1,1,1,0,.234,5.9%,25.5%,0.23,.280,.319,.599,.085,4.7,.324,0.1,5,-2.5,.289,62
Nick Peoples,sa3021582,last_15,A,20,WSN (A),Total,- - -,- - -,,,12,39,46,13,8,3,1,1,7,6,5,0,14,2,0,0,0,1,1,.333,10.9%,30.4%,0.36,.435,.538,.973,.205,5.9,.500,-0.4,10,4.4,.465,177
Hyungchan Um,sa3021585,last_30,A,21,KCR (A),Total,- - -,- - -,,,13,47,51,11,7,4,0,0,5,7,3,0,13,0,0,1,1,1,0,.234,5.9%,25.5%,0.23,.280,.319,.599,.085,4.7,.324,0.1,5,-2.5,.289,62
Guillermo Rosario,sa3021586,last_45,A,20,PHI (A),Total,- - -,- - -,,,17,57,67,6,5,1,0,0,2,6,7,0,19,1,2,0,1,0,0,.105,10.4%,28.4%,0.37,.209,.123,.332,.018,0.5,.150,-0.1,1,-8.1,.185,5
Guillermo Rosario,sa3021586,last_15,A,20,PHI (A),Total,- - -,- - -,,,7,23,28,3,2,1,0,0,1,3,3,0,8,1,1,0,1,0,0,.130,10.7%,28.6%,0.38,.250,.174,.424,.043,0.6,.188,0.0,1,-2.5,.232,31
Guillermo Rosario,sa3021586,last_30,A,20,PHI (A),Total,- - -,- - -,,,12,39,47,3,2,1,0,0,1,4,5,0,12,1,2,0,1,0,0,.077,10.6%,25.5%,0.42,.191,.103,.294,.026,0.3,.103,-0.1,0,-6.3,.170,-5
Tyler Rodriguez,sa3021615,last_45,A,19,MIL (A),Total,- - -,- - -,,,29,78,111,15,13,2,0,0,16,7,26,0,15,7,0,0,3,4,4,.192,23.4%,13.5%,1.73,.432,.218,.650,.026,3.9,.238,-1.4,16,2.7,.370,115
Tyler Rodriguez,sa3021615,last_30,A,19,MIL (A),Total,- - -,- - -,,,20,54,75,8,7,1,0,0,9,2,20,0,12,1,0,0,2,3,1,.148,26.7%,16.0%,1.67,.387,.167,.553,.019,4.2,.190,-0.1,9,-0.6,.325,88
Guillermo Rosario,sa3021586,last_7,A,20,PHI (A),Total,- - -,- - -,,,4,12,16,2,1,1,0,0,1,2,3,0,1,0,1,0,1,0,0,.167,18.8%,6.3%,3.00,.313,.250,.563,.083,0.8,.167,0.0,2,-0.7,.294,68
Tyler Rodriguez,sa3021615,last_15,A,19,MIL (A),Total,- - -,- - -,,,13,36,48,5,5,0,0,0,5,0,12,0,7,0,0,0,2,3,1,.139,25.0%,14.6%,1.71,.354,.139,.493,.000,4.5,.172,0.0,4,-1.5,.294,69
Tyler Rodriguez,sa3021615,last_7,A,19,MIL (A),Total,- - -,- - -,,,6,19,24,2,2,0,0,0,2,0,5,0,3,0,0,0,1,1,1,.105,20.8%,12.5%,1.67,.292,.105,.397,.000,3.5,.125,-0.3,1,-1.7,.242,38
Dameury Pena,sa3021624,last_45,A,19,MIN (A),Total,- - -,- - -,,,33,125,139,22,16,3,0,3,13,15,10,0,19,3,1,0,4,4,2,.176,7.2%,13.7%,0.53,.252,.272,.524,.096,4.3,.183,-0.4,9,-8.5,.258,54
Dameury Pena,sa3021624,last_7,A,19,MIN (A),Total,- - -,- - -,,,4,14,15,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,.143,0.0%,6.7%,0.00,.200,.143,.343,.000,0.1,.154,0.0,0,-1.8,.181,8
Dameury Pena,sa3021624,last_15,A,19,MIN (A),Total,- - -,- - -,,,11,41,46,4,2,1,0,1,2,3,4,0,6,1,0,0,0,0,0,.098,8.7%,13.0%,0.67,.196,.195,.391,.098,0.4,.088,-0.1,1,-4.8,.201,20
Franklin Arias,sa3021845,last_45,A+,19,BOS (A+),Total,- - -,- - -,,,32,139,148,48,34,10,1,3,14,22,8,0,10,0,1,0,2,4,3,.345,5.4%,6.8%,0.80,.378,.496,.875,.151,3.8,.354,-1.1,27,8.6,.401,146
Ramon Ramirez,sa3021637,last_45,A,20,KCR (A),Total,- - -,- - -,,,22,78,94,21,14,3,0,4,12,16,12,0,22,3,1,0,0,2,2,.269,12.8%,23.4%,0.55,.383,.462,.845,.192,2.9,.321,-0.8,17,5.0,.408,137
Franklin Arias,sa3021845,last_30,A+,19,BOS (A+),Total,- - -,- - -,,,21,91,97,31,21,7,1,2,10,12,5,0,7,0,1,0,2,4,3,.341,5.2%,7.2%,0.71,.371,.505,.877,.165,5.0,.349,-0.9,17,5.5,.399,145
Dameury Pena,sa3021624,last_30,A,19,MIN (A),Total,- - -,- - -,,,23,87,96,12,9,1,0,2,8,10,6,0,14,3,0,0,2,3,0,.138,6.3%,14.6%,0.43,.219,.218,.437,.080,5.5,.141,0.4,4,-8.6,.221,32
Ramon Ramirez,sa3021637,last_30,A,20,KCR (A),Total,- - -,- - -,,,11,36,47,8,7,0,0,1,6,6,9,0,14,1,1,0,0,0,1,.222,19.1%,29.8%,0.64,.383,.306,.689,.083,2.2,.318,-0.6,7,0.7,.357,107
Franklin Arias,sa3021845,last_15,A+,19,BOS (A+),Total,- - -,- - -,,,11,46,52,9,6,1,0,2,3,6,5,0,5,0,1,0,2,2,1,.196,9.6%,9.6%,1.00,.269,.348,.617,.152,3.0,.175,-0.2,5,-1.5,.288,75
Franklin Arias,sa3021845,last_7,A+,19,BOS (A+),Total,- - -,- - -,,,5,22,25,3,2,0,0,1,2,1,3,0,3,0,0,0,2,0,0,.136,12.0%,12.0%,1.00,.240,.273,.513,.136,0.8,.111,-0.1,2,-1.4,.250,52
Asbel Gonzalez,sa3021639,last_15,A,19,KCR (A),Total,- - -,- - -,,,13,46,56,9,9,0,0,0,5,2,7,0,11,2,0,1,1,7,2,.196,12.5%,19.6%,0.64,.327,.196,.523,.000,5.6,.257,0.3,5,-2.1,.287,65
Asbel Gonzalez,sa3021639,last_30,A,19,KCR (A),Total,- - -,- - -,,,23,82,100,16,13,1,1,1,13,5,10,0,21,6,0,2,1,12,3,.195,10.0%,21.0%,0.48,.327,.268,.595,.073,8.7,.250,0.8,11,-1.9,.312,80
Javier Mogollon,sa3021855,last_30,A,19,CHW (A),Total,- - -,- - -,,,15,60,67,9,5,2,0,2,9,2,3,0,17,3,0,1,4,4,1,.150,4.5%,25.4%,0.18,.227,.283,.511,.133,6.7,.171,0.3,4,-4.1,.255,48
Javier Mogollon,sa3021855,last_45,A,19,CHW (A),Total,- - -,- - -,,,18,71,78,15,8,4,1,2,10,2,3,0,20,3,0,1,4,5,1,.211,3.8%,25.6%,0.15,.273,.380,.653,.169,9.2,.265,0.4,8,-1.3,.315,84
Asbel Gonzalez,sa3021639,last_45,A,19,KCR (A),Total,- - -,- - -,,,34,123,147,22,18,2,1,1,21,6,14,0,31,8,0,2,2,16,5,.179,9.5%,21.1%,0.45,.303,.236,.539,.057,8.2,.231,0.6,13,-5.5,.286,64
Asbel Gonzalez,sa3021639,last_7,A,19,KCR (A),Total,- - -,- - -,,,6,17,24,4,4,0,0,0,2,1,5,0,1,2,0,0,1,4,2,.235,20.8%,4.2%,5.00,.458,.235,.694,.000,4.5,.250,-0.2,4,0.9,.390,126
Brian Sanchez,sa3021860,last_7,A,20,NYY (A),Total,- - -,- - -,,,6,21,23,5,3,0,0,2,3,4,2,0,2,0,0,0,1,0,0,.238,8.7%,8.7%,1.00,.304,.524,.828,.286,0.8,.176,-0.1,4,0.7,.378,125
Javier Mogollon,sa3021855,last_15,A,19,CHW (A),Total,- - -,- - -,,,12,50,55,6,5,0,0,1,4,1,2,0,15,2,0,1,3,3,1,.120,3.6%,27.3%,0.13,.185,.180,.365,.060,6.1,.147,0.1,1,-6.0,.190,9
Brian Sanchez,sa3021860,last_15,A,20,NYY (A),Total,- - -,- - -,,,12,45,56,12,8,2,0,2,11,7,10,0,9,0,1,0,2,6,1,.267,17.9%,16.1%,1.11,.393,.444,.837,.178,6.5,.286,0.5,10,2.7,.398,137
Javier Mogollon,sa3021855,last_7,A,19,CHW (A),Total,- - -,- - -,,,6,23,24,1,1,0,0,0,0,0,0,0,10,0,0,1,1,0,1,.043,0.0%,41.7%,0.00,.043,.043,.087,.000,2.5,.077,-0.4,-2,-5.2,.043,-80
Brian Sanchez,sa3021860,last_45,A,20,NYY (A),Total,- - -,- - -,,,22,85,102,28,19,5,2,2,16,20,14,0,19,0,3,0,2,12,2,.329,13.7%,18.6%,0.74,.412,.506,.918,.176,8.5,.388,1.1,20,7.0,.425,153
Brian Sanchez,sa3021860,last_30,A,20,NYY (A),Total,- - -,- - -,,,17,63,76,19,14,3,0,2,12,9,11,0,17,0,2,0,2,9,1,.302,14.5%,22.4%,0.65,.395,.444,.839,.143,6.2,.370,1.1,13,3.5,.397,137
Eduardo Tait,sa3022162,last_30,A,18,PHI (A),Total,- - -,- - -,,,24,88,106,23,13,7,0,3,11,19,16,0,16,0,2,0,1,0,0,.261,15.1%,15.1%,1.00,.368,.443,.811,.182,0.9,.282,-0.3,17,3.8,.382,125
Eduardo Tait,sa3022162,last_15,A,18,PHI (A),Total,- - -,- - -,,,13,45,55,11,6,4,0,1,5,6,10,0,6,0,0,0,0,0,0,.244,18.2%,10.9%,1.67,.382,.400,.782,.156,0.8,.263,-0.2,9,1.9,.380,123
Eduardo Tait,sa3022162,last_7,A,18,PHI (A),Total,- - -,- - -,,,6,21,26,3,3,0,0,0,0,4,5,0,3,0,0,0,0,0,0,.143,19.2%,11.5%,1.67,.308,.143,.451,.000,0.1,.167,-0.1,2,-1.6,.257,49
Eriandys Ramon,sa3022256,last_30,AA,22,CHC (AA),Total,- - -,- - -,,,18,67,69,13,10,1,1,1,8,5,1,0,18,1,0,0,1,2,1,.194,1.4%,26.1%,0.06,.217,.284,.501,.090,7.7,.250,-0.2,4,-4.4,.242,48
Eriandys Ramon,sa3022256,last_45,AA,22,CHC (AA),Total,- - -,- - -,,,24,85,92,16,12,2,1,1,11,6,5,0,26,2,0,0,2,2,1,.188,5.4%,28.3%,0.19,.250,.271,.521,.082,7.0,.259,-0.2,6,-4.8,.260,59
Eriandys Ramon,sa3022256,last_15,AA,22,CHC (AA),Total,- - -,- - -,,,8,31,31,5,3,1,0,1,3,2,0,0,7,0,0,0,1,1,0,.161,0.0%,22.6%,0.00,.161,.290,.452,.129,6.8,.174,0.2,1,-2.5,.211,28
Eduardo Tait,sa3022162,last_45,A,18,PHI (A),Total,- - -,- - -,,,33,127,148,36,23,9,1,3,18,21,18,0,23,0,3,0,2,0,0,.283,12.2%,15.5%,0.78,.365,.441,.806,.157,2.6,.317,-0.5,24,4.8,.379,122
Eriandys Ramon,sa3022256,last_7,AA,22,CHC (AA),Total,- - -,- - -,,,3,13,13,1,1,0,0,0,1,0,0,0,4,0,0,0,1,1,0,.077,0.0%,30.8%,0.00,.077,.077,.154,.000,7.5,.111,0.2,-1,-2.3,.073,-62
Yassel Soler,sa3022281,last_30,A,19,ARI (A),Total,- - -,- - -,,,18,63,79,12,10,1,0,1,5,9,8,0,16,6,2,0,0,0,0,.190,10.1%,20.3%,0.50,.329,.254,.583,.063,0.8,.229,-0.3,8,-2.3,.307,79
Yassel Soler,sa3022281,last_45,A,19,ARI (A),Total,- - -,- - -,,,28,101,122,16,13,2,0,1,6,13,11,0,26,6,4,0,1,1,0,.158,9.0%,21.3%,0.42,.270,.208,.478,.050,2.6,.192,-0.2,7,-8.7,.253,47
Yassel Soler,sa3022281,last_15,A,19,ARI (A),Total,- - -,- - -,,,7,24,28,5,4,1,0,0,1,4,4,0,7,0,0,0,0,0,0,.208,14.3%,25.0%,0.57,.321,.250,.571,.042,0.2,.294,-0.1,3,-1.0,.298,73
Yassel Soler,sa3022281,last_7,A,19,ARI (A),Total,- - -,- - -,,,2,6,7,1,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,.167,14.3%,42.9%,0.33,.286,.167,.452,.000,0.1,.333,0.0,0,-0.5,.250,45
Alexey Lumpuy,sa3022296,last_45,A,21,CHC (A),Total,- - -,- - -,,,24,78,85,10,5,2,1,2,10,4,3,0,33,4,0,0,0,4,2,.128,3.5%,38.8%,0.09,.200,.256,.456,.128,8.7,.186,-0.2,4,-6.9,.228,40
Alexey Lumpuy,sa3022296,last_30,A,21,CHC (A),Total,- - -,- - -,,,14,42,47,4,2,1,0,1,6,1,2,0,14,3,0,0,0,3,1,.095,4.3%,29.8%,0.14,.191,.190,.382,.095,6.6,.111,0.1,1,-4.7,.202,25
Alexey Lumpuy,sa3022296,last_7,A,21,CHC (A),Total,- - -,- - -,,,4,13,13,2,1,1,0,0,2,0,0,0,3,0,0,0,0,2,0,.154,0.0%,23.1%,0.00,.154,.231,.385,.077,7.5,.200,0.4,0,-1.5,.181,13
Alirio Ferrebus,sa3022306,last_7,A,19,PHI (A),Total,- - -,- - -,,,6,19,22,3,2,0,0,1,6,2,0,0,2,2,0,0,0,1,0,.158,0.0%,9.1%,0.00,.238,.316,.554,.158,7.4,.125,0.2,2,-1.1,.269,56
Alexey Lumpuy,sa3022296,last_15,A,21,CHC (A),Total,- - -,- - -,,,10,34,36,3,1,1,0,1,5,1,1,0,11,1,0,0,0,3,0,.088,2.8%,30.6%,0.09,.139,.206,.345,.118,7.5,.091,0.6,0,-4.4,.171,6
Alirio Ferrebus,sa3022306,last_45,A,19,PHI (A),Total,- - -,- - -,,,31,108,127,27,16,5,1,5,21,20,11,0,20,6,1,0,2,1,1,.250,8.7%,15.7%,0.55,.349,.454,.803,.204,5.2,.262,-0.5,21,3.6,.384,118
Alirio Ferrebus,sa3022306,last_15,A,19,PHI (A),Total,- - -,- - -,,,11,39,43,7,5,1,0,1,9,5,0,0,8,3,0,0,1,1,0,.179,0.0%,18.6%,0.00,.238,.282,.520,.103,6.1,.200,0.1,3,-2.9,.257,47
Alirio Ferrebus,sa3022306,last_30,A,19,PHI (A),Total,- - -,- - -,,,21,75,84,18,12,2,1,3,15,12,3,0,16,5,0,0,1,1,0,.240,3.6%,19.0%,0.19,.313,.413,.727,.173,7.0,.268,0.0,12,0.2,.349,98
